[INFO ] 2019-08-29T07:11:13,857Z [main] cliutils.CliWrapperBase.call - Application Args: generate-node-info
[INFO ] 2019-08-29T07:14:33,203Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=CRaSHShellFactory,interface=ShellFactory]
[INFO ] 2019-08-29T07:14:33,206Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=GroovyLanguageProxy,interface=Language]
[INFO ] 2019-08-29T07:14:33,207Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=JavaLanguage,interface=Language]
[INFO ] 2019-08-29T07:14:33,207Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=ScriptLanguage,interface=Language]
[INFO ] 2019-08-29T07:14:33,209Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=JaasAuthenticationPlugin,interface=AuthenticationPlugin]
[INFO ] 2019-08-29T07:14:33,210Z [main] plugin.PluginManager.getPlugins - Loaded plugin Plugin[type=SimpleAuthenticationPlugin,interface=AuthenticationPlugin]
[INFO ] 2019-08-29T07:14:33,255Z [main] ssh.SSHPlugin.init - Could not boot SSHD due to missing due to missing port configuration
[INFO ] 2019-08-29T07:14:33,255Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=SSHPlugin,interface=SSHPlugin]
[INFO ] 2019-08-29T07:14:33,255Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=SSHInlinePlugin,interface=CommandPlugin]
[INFO ] 2019-08-29T07:14:33,255Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=KeyAuthenticationPlugin,interface=KeyAuthenticationPlugin]
[INFO ] 2019-08-29T07:14:33,273Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=GroovyLanguageProxy,interface=Language]
[INFO ] 2019-08-29T07:14:33,274Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=ScriptLanguage,interface=Language]
[INFO ] 2019-08-29T07:14:33,329Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=CRaSHShellFactory,interface=ShellFactory]
[INFO ] 2019-08-29T07:14:33,329Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=JaasAuthenticationPlugin,interface=AuthenticationPlugin]
[INFO ] 2019-08-29T07:14:33,334Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=SimpleAuthenticationPlugin,interface=AuthenticationPlugin]
[INFO ] 2019-08-29T07:14:33,335Z [main] plugin.PluginManager.getPlugins - Initialized plugin Plugin[type=CordaAuthenticationPlugin,interface=AuthenticationPlugin]
[INFO ] 2019-08-29T07:14:40,784Z [main] internal.Node.start - Loaded network parameters: NetworkParameters {
      minimumPlatformVersion=4
      notaries=[NotaryInfo(identity=O=Notary, L=London, C=GB, validating=false)]
      maxMessageSize=10485760
      maxTransactionSize=524288000
      whitelistedContractImplementations {
        
      }
      eventHorizon=PT720H
      packageOwnership {
        
      }
      modifiedTime=2019-08-29T07:12:04.920Z
      epoch=1
  }
[INFO ] 2019-08-29T07:14:40,881Z [main] hikari.HikariDataSource.<init> - HikariPool-1 - Started.
[INFO ] 2019-08-29T07:14:50,953Z [main] liquibase.info - Reading from PUBLIC.DATABASECHANGELOG
[INFO ] 2019-08-29T07:14:51,300Z [main] liquibase.info - Successfully acquired change log lock
[INFO ] 2019-08-29T07:14:51,307Z [main] liquibase.info - Successfully released change log lock
[INFO ] 2019-08-29T07:14:51,412Z [main] internal.Node.invoke - Connected to H2 database.
[INFO ] 2019-08-29T07:14:51,572Z [main] persistence.HibernateConfiguration.<init> - Init HibernateConfiguration for schemas: [CommonSchemaV1(name=net.corda.core.schemas.CommonSchema, version=1), VaultSchemaV1(name=net.corda.node.services.vault.VaultSchema, version=1), NodeInfoSchemaV1(name=net.corda.node.internal.schemas.NodeInfoSchema, version=1), NodeCoreV1(name=net.corda.node.services.schema.NodeSchemaService$NodeCore, version=1), AllowedToSeeStateMapping(id=null, externalId=null, stateRef=null), AccountSchema(name=net.corda.accounts.states.PersistentAccountInfo, version=1)]
[INFO ] 2019-08-29T07:14:51,577Z [main] persistence.HibernateConfiguration.makeSessionFactoryForSchemas - Creating session factory for schemas: [CommonSchemaV1(name=net.corda.core.schemas.CommonSchema, version=1), VaultSchemaV1(name=net.corda.node.services.vault.VaultSchema, version=1), NodeInfoSchemaV1(name=net.corda.node.internal.schemas.NodeInfoSchema, version=1), NodeCoreV1(name=net.corda.node.services.schema.NodeSchemaService$NodeCore, version=1), AllowedToSeeStateMapping(id=null, externalId=null, stateRef=null), AccountSchema(name=net.corda.accounts.states.PersistentAccountInfo, version=1)]
[INFO ] 2019-08-29T07:14:51,936Z [main] hibernate.Version.logVersion - HHH000412: Hibernate Core {5.3.6.Final}
[INFO ] 2019-08-29T07:14:51,995Z [main] cfg.Environment.<clinit> - HHH000206: hibernate.properties not found
[INFO ] 2019-08-29T07:14:52,780Z [main] common.Version.<clinit> - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
[INFO ] 2019-08-29T07:14:53,196Z [main] internal.ConnectionProviderInitiator.initiateService - HHH000130: Instantiating explicit connection provider: net.corda.nodeapi.internal.persistence.HibernateConfiguration$NodeDatabaseConnectionProvider
[INFO ] 2019-08-29T07:14:53,292Z [main] dialect.Dialect.<init> - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
[INFO ] 2019-08-29T07:14:53,547Z [main] type.BasicTypeRegistry.register - HHH000270: Type registration [materialized_blob] overrides previous : org.hibernate.type.MaterializedBlobType@73cfafd8
[INFO ] 2019-08-29T07:14:59,108Z [main] connections.access.getIsolatedConnection - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@2a6b6f4] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[INFO ] 2019-08-29T07:15:00,354Z [main] persistence.HibernateConfiguration.makeSessionFactoryForSchemas - Created session factory for schemas: [CommonSchemaV1(name=net.corda.core.schemas.CommonSchema, version=1), VaultSchemaV1(name=net.corda.node.services.vault.VaultSchema, version=1), NodeInfoSchemaV1(name=net.corda.node.internal.schemas.NodeInfoSchema, version=1), NodeCoreV1(name=net.corda.node.services.schema.NodeSchemaService$NodeCore, version=1), AllowedToSeeStateMapping(id=null, externalId=null, stateRef=null), AccountSchema(name=net.corda.accounts.states.PersistentAccountInfo, version=1)]
[INFO ] 2019-08-29T07:15:01,522Z [main] internal.QueryTranslatorFactoryInitiator.initiateService - HHH000397: Using ASTQueryTranslatorFactory
[INFO ] 2019-08-29T07:15:03,077Z [main] network.NetworkMapUpdater.start - Auto-accept enabled for network parameter changes which modify only: [epoch, modifiedTime, packageOwnership, whitelistedContractImplementations]
[INFO ] 2019-08-29T07:15:03,164Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - Adding node with info: NodeInfo(addresses=[localhost:10000], legalIdentitiesAndCerts=[O=Notary, L=London, C=GB], platformVersion=4, serial=1567062718029)
[INFO ] 2019-08-29T07:15:03,173Z [main] security.RPCSecurityManagerImpl.buildImpl - Constructing realm from list of users in config [User(user1, permissions=[ALL])]
[INFO ] 2019-08-29T07:15:03,184Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - No previous node found
[INFO ] 2019-08-29T07:15:03,661Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - Adding node with info: NodeInfo(addresses=[localhost:10012], legalIdentitiesAndCerts=[O=PartyC, L=Paris, C=FR], platformVersion=4, serial=1567062709214)
[INFO ] 2019-08-29T07:15:03,664Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - No previous node found
[INFO ] 2019-08-29T07:15:03,732Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - Adding node with info: NodeInfo(addresses=[localhost:10004], legalIdentitiesAndCerts=[O=PartyA, L=London, C=GB], platformVersion=4, serial=1567062717532)
[INFO ] 2019-08-29T07:15:03,867Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - Previous node was identical to incoming one - doing nothing
[INFO ] 2019-08-29T07:15:03,870Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - Adding node with info: NodeInfo(addresses=[localhost:10008], legalIdentitiesAndCerts=[O=PartyB, L=New York, C=US], platformVersion=4, serial=1567062717463)
[INFO ] 2019-08-29T07:15:03,874Z [RxIoScheduler-2] network.PersistentNetworkMapCache.addNode - No previous node found
[INFO ] 2019-08-29T07:15:04,344Z [main] BasicInfo.printBasicNodeInfo - Advertised P2P messaging addresses      : localhost:10004
[INFO ] 2019-08-29T07:15:04,357Z [main] BasicInfo.printBasicNodeInfo - RPC connection address                  : localhost:10005
[INFO ] 2019-08-29T07:15:04,359Z [main] BasicInfo.printBasicNodeInfo - RPC admin connection address            : localhost:10006
[INFO ] 2019-08-29T07:15:07,106Z [main] messaging.ArtemisMessagingServer.configureAndStartServer - P2P messaging server listening on 0.0.0.0:10004
[INFO ] 2019-08-29T07:15:07,972Z [main] internal.ArtemisMessagingClient.start - Connecting to message broker: localhost:10004
[INFO ] 2019-08-29T07:15:08,892Z [main] internal.ArtemisMessagingClient.start - Connecting to message broker: localhost:10004
[INFO ] 2019-08-29T07:15:09,110Z [main] messaging.P2PMessagingClient.start - Connecting to message broker: localhost:10004
[INFO ] 2019-08-29T07:15:09,328Z [main] messaging.P2PMessagingClient.createQueueIfAbsent - Create fresh queue p2p.inbound.DLAWcxCh8qU5H5H371UEExLeW91WrtAyc56Nr6EB5fMa6W bound on same address
[INFO ] 2019-08-29T07:15:09,583Z [Thread-3 (ActiveMQ-client-global-threads)] bridging.BridgeControlListener.processControlMessage - Received bridge control message NodeToBridgeSnapshot(nodeIdentity=O=PartyA, L=London, C=GB, inboxQueues=[p2p.inbound.DLAWcxCh8qU5H5H371UEExLeW91WrtAyc56Nr6EB5fMa6W], sendQueues=[])
[INFO ] 2019-08-29T07:15:10,048Z [main] ClassloaderUtils.logElapsedTime - Contracts loading for '/var/folders/d1/p1whb72x2d7b953lbn0db125m6r7k1/T/attachment1201390228247689313.jar' took 57 msec
[INFO ] 2019-08-29T07:15:10,211Z [main] persistence.NodeAttachmentService.invoke - Stored new attachment: id=FBFFEE59C67E5C1742DDD51EE15304C2D0DF6679114E38587A2ABBBE53679336 uploader=app filename=null
[INFO ] 2019-08-29T07:15:10,255Z [main] ClassloaderUtils.logElapsedTime - Contracts loading for '/var/folders/d1/p1whb72x2d7b953lbn0db125m6r7k1/T/attachment5512398204147479253.jar' took 41 msec
[INFO ] 2019-08-29T07:15:10,324Z [main] persistence.NodeAttachmentService.invoke - Stored new attachment: id=9D34251BA093070C7EF7D071B7DFBFFD3DAD60EC8A8638A157B164B508B7A741 uploader=app filename=null
[INFO ] 2019-08-29T07:15:10,377Z [main] internal.Node.installCordaService - Installed net.corda.accounts.service.KeyManagementBackedAccountService Corda service
[INFO ] 2019-08-29T07:15:11,924Z [main] statemachine.SingleThreadedStateMachineManager.invoke - Node ready, info: NodeInfo(addresses=[localhost:10004], legalIdentitiesAndCerts=[O=PartyA, L=London, C=GB], platformVersion=4, serial=1567062717532)
[INFO ] 2019-08-29T07:15:12,098Z [Node thread-1] internal.Node.registerJmxReporter - Registering JMX reporter:
[INFO ] 2019-08-29T07:15:12,099Z [Node thread-1] internal.Node.registerJolokiaReporter - Registering Jolokia JMX reporter:
[INFO ] 2019-08-29T07:15:12,102Z [main] BasicInfo.printBasicNodeInfo - Loaded 4 CorDapp(s)                     : Contract CorDapp: CorDapp Example version 1 by vendor Corda Open Source with licence Apache License, Version 2.0, CorDapp Accounts SDK - Flows version 1.0-PV4-SNAPSHOT by Corda Open Source with licence Unknown, CorDapp Accounts SDK - States and Contracts version 1.0-PV4-SNAPSHOT by Corda Open Source with licence Unknown, Workflow CorDapp: CorDapp Example version 1 by vendor Corda Open Source with licence Apache License, Version 2.0
[INFO ] 2019-08-29T07:15:12,106Z [main] BasicInfo.printBasicNodeInfo - Node for "PartyA" started up and registered in 60.29 sec
[INFO ] 2019-08-29T07:15:12,109Z [main] rpc.RPCServer.start - Starting RPC server with configuration RPCServerConfiguration(rpcThreadPoolSize=4, reapInterval=PT1S, deduplicationCacheExpiry=PT24H)
[WARN ] 2019-08-29T07:17:45,872Z [Node thread-1] corda.flow.maybeWireUpProgressTracking - ProgressTracker has not been started {actor_id=user1, actor_owning_identity=O=PartyA, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=21efbfaa-4691-49c7-8e65-72822658adc2, invocation_id=8f8d3bab-f355-43bd-b59d-6c51023d4482, invocation_timestamp=2019-08-29T07:17:38.230Z, origin=user1, session_id=5c00b042-b9a8-4065-ad02-64ddb549de12, session_timestamp=2019-08-29T07:16:26.527Z, thread-id=150}
[INFO ] 2019-08-29T07:17:46,003Z [Node thread-1] corda.flow.notariseAndRecord - No need to notarise this transaction. {actor_id=user1, actor_owning_identity=O=PartyA, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=21efbfaa-4691-49c7-8e65-72822658adc2, invocation_id=8f8d3bab-f355-43bd-b59d-6c51023d4482, invocation_timestamp=2019-08-29T07:17:38.230Z, origin=user1, session_id=5c00b042-b9a8-4065-ad02-64ddb549de12, session_timestamp=2019-08-29T07:16:26.527Z, thread-id=150, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[INFO ] 2019-08-29T07:17:46,003Z [Node thread-1] corda.flow.notariseAndRecord - Recording transaction locally. {actor_id=user1, actor_owning_identity=O=PartyA, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=21efbfaa-4691-49c7-8e65-72822658adc2, invocation_id=8f8d3bab-f355-43bd-b59d-6c51023d4482, invocation_timestamp=2019-08-29T07:17:38.230Z, origin=user1, session_id=5c00b042-b9a8-4065-ad02-64ddb549de12, session_timestamp=2019-08-29T07:16:26.527Z, thread-id=150, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[INFO ] 2019-08-29T07:17:46,320Z [Node thread-1] corda.flow.notariseAndRecord - Recorded transaction locally successfully. {actor_id=user1, actor_owning_identity=O=PartyA, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=21efbfaa-4691-49c7-8e65-72822658adc2, invocation_id=8f8d3bab-f355-43bd-b59d-6c51023d4482, invocation_timestamp=2019-08-29T07:17:38.230Z, origin=user1, session_id=5c00b042-b9a8-4065-ad02-64ddb549de12, session_timestamp=2019-08-29T07:16:26.527Z, thread-id=150, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[INFO ] 2019-08-29T07:17:46,323Z [Node thread-1] corda.flow.call - All parties received the transaction successfully. {actor_id=user1, actor_owning_identity=O=PartyA, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=21efbfaa-4691-49c7-8e65-72822658adc2, invocation_id=8f8d3bab-f355-43bd-b59d-6c51023d4482, invocation_timestamp=2019-08-29T07:17:38.230Z, origin=user1, session_id=5c00b042-b9a8-4065-ad02-64ddb549de12, session_timestamp=2019-08-29T07:16:26.527Z, thread-id=150, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[WARN ] 2019-08-29T07:17:47,348Z [Node thread-1] corda.flow.maybeWireUpProgressTracking - ProgressTracker has not been started {actor_id=user1, actor_owning_identity=O=PartyA, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=21efbfaa-4691-49c7-8e65-72822658adc2, invocation_id=8f8d3bab-f355-43bd-b59d-6c51023d4482, invocation_timestamp=2019-08-29T07:17:38.230Z, origin=user1, session_id=5c00b042-b9a8-4065-ad02-64ddb549de12, session_timestamp=2019-08-29T07:16:26.527Z, thread-id=150, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[INFO ] 2019-08-29T07:17:48,464Z [Node thread-1] corda.flow.call - Received transaction acknowledgement request from party O=PartyA, L=London, C=GB. {fiber-id=10000002, flow-id=5ae5a5b6-8223-45aa-9490-7c82e09034ac, invocation_id=e303adc8-53d2-4788-9ed2-4b42cd213760, invocation_timestamp=2019-08-29T07:17:48.039Z, origin=O=PartyA, L=London, C=GB, session_id=e303adc8-53d2-4788-9ed2-4b42cd213760, session_timestamp=2019-08-29T07:17:48.039Z, thread-id=150, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[WARN ] 2019-08-29T07:17:48,506Z [Node thread-1] corda.flow.maybeWireUpProgressTracking - ProgressTracker has not been started {fiber-id=10000002, flow-id=5ae5a5b6-8223-45aa-9490-7c82e09034ac, invocation_id=e303adc8-53d2-4788-9ed2-4b42cd213760, invocation_timestamp=2019-08-29T07:17:48.039Z, origin=O=PartyA, L=London, C=GB, session_id=e303adc8-53d2-4788-9ed2-4b42cd213760, session_timestamp=2019-08-29T07:17:48.039Z, thread-id=150, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[INFO ] 2019-08-29T07:17:49,002Z [Node thread-1] corda.flow.call - Transaction dependencies resolution completed. {fiber-id=10000002, flow-id=5ae5a5b6-8223-45aa-9490-7c82e09034ac, invocation_id=e303adc8-53d2-4788-9ed2-4b42cd213760, invocation_timestamp=2019-08-29T07:17:48.039Z, origin=O=PartyA, L=London, C=GB, session_id=e303adc8-53d2-4788-9ed2-4b42cd213760, session_timestamp=2019-08-29T07:17:48.039Z, thread-id=150, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[INFO ] 2019-08-29T07:17:49,095Z [Node thread-1] corda.flow.call - Successfully received fully signed tx. Sending it to the vault for processing. {fiber-id=10000002, flow-id=5ae5a5b6-8223-45aa-9490-7c82e09034ac, invocation_id=e303adc8-53d2-4788-9ed2-4b42cd213760, invocation_timestamp=2019-08-29T07:17:48.039Z, origin=O=PartyA, L=London, C=GB, session_id=e303adc8-53d2-4788-9ed2-4b42cd213760, session_timestamp=2019-08-29T07:17:48.039Z, thread-id=150, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[WARN ] 2019-08-29T07:17:49,096Z [Node thread-1] utilities.AppendOnlyPersistentMapBase.set - Double insert in net.corda.node.utilities.WeightBasedAppendOnlyPersistentMap for entity class class net.corda.node.services.persistence.DBTransactionStorage$DBTransaction key C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878, not inserting the second time {fiber-id=10000002, flow-id=5ae5a5b6-8223-45aa-9490-7c82e09034ac, invocation_id=e303adc8-53d2-4788-9ed2-4b42cd213760, invocation_timestamp=2019-08-29T07:17:48.039Z, origin=O=PartyA, L=London, C=GB, session_id=e303adc8-53d2-4788-9ed2-4b42cd213760, session_timestamp=2019-08-29T07:17:48.039Z, thread-id=150, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[INFO ] 2019-08-29T07:17:49,096Z [Node thread-1] corda.flow.call - Successfully recorded received transaction locally. {fiber-id=10000002, flow-id=5ae5a5b6-8223-45aa-9490-7c82e09034ac, invocation_id=e303adc8-53d2-4788-9ed2-4b42cd213760, invocation_timestamp=2019-08-29T07:17:48.039Z, origin=O=PartyA, L=London, C=GB, session_id=e303adc8-53d2-4788-9ed2-4b42cd213760, session_timestamp=2019-08-29T07:17:48.039Z, thread-id=150, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[WARN ] 2019-08-29T07:17:49,372Z [Node thread-1] corda.flow.maybeWireUpProgressTracking - ProgressTracker has not been started {actor_id=user1, actor_owning_identity=O=PartyA, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=21efbfaa-4691-49c7-8e65-72822658adc2, invocation_id=8f8d3bab-f355-43bd-b59d-6c51023d4482, invocation_timestamp=2019-08-29T07:17:38.230Z, origin=user1, session_id=5c00b042-b9a8-4065-ad02-64ddb549de12, session_timestamp=2019-08-29T07:16:26.527Z, thread-id=150, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[INFO ] 2019-08-29T07:17:49,451Z [Node thread-1] messaging.P2PMessagingClient.createQueueIfAbsent - Create fresh queue internal.peers.DLFoif1e2HgEqXQJ7v5dAU96Gf1SmNDoj1WvjsF1BwbPbi bound on same address {actor_id=user1, actor_owning_identity=O=PartyA, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=21efbfaa-4691-49c7-8e65-72822658adc2, invocation_id=8f8d3bab-f355-43bd-b59d-6c51023d4482, invocation_timestamp=2019-08-29T07:17:38.230Z, origin=user1, session_id=5c00b042-b9a8-4065-ad02-64ddb549de12, session_timestamp=2019-08-29T07:16:26.527Z, thread-id=150, tx_id=C8FFB687FB9F25BF1447E1462A46F77EA9068E62E57172D21000FBEFFE281878}
[INFO ] 2019-08-29T07:17:49,555Z [Thread-13 (ActiveMQ-client-global-threads)] bridging.BridgeControlListener.processControlMessage - Received bridge control message Create(nodeIdentity=O=PartyA, L=London, C=GB, bridgeInfo=BridgeEntry(queueName=internal.peers.DLFoif1e2HgEqXQJ7v5dAU96Gf1SmNDoj1WvjsF1BwbPbi, targets=[localhost:10012], legalNames=[O=PartyC, L=Paris, C=FR]))
[INFO ] 2019-08-29T07:17:49,582Z [Thread-13 (ActiveMQ-client-global-threads)] bridging.AMQPBridgeManager$AMQPBridge.invoke - Create new AMQP bridge {legalNames=O=PartyC, L=Paris, C=FR, maxMessageSize=10485760, queueName=internal.peers.DLFoif1e2HgEqXQJ7v5dAU96Gf1SmNDoj1WvjsF1BwbPbi, targets=localhost:10012}
[INFO ] 2019-08-29T07:17:49,583Z [Thread-13 (ActiveMQ-client-global-threads)] netty.AMQPClient.start - connect to: localhost:10012
[INFO ] 2019-08-29T07:17:49,877Z [nioEventLoopGroup-2-1] netty.AMQPClient.operationComplete - Connected to localhost:10012
[INFO ] 2019-08-29T07:17:49,884Z [nioEventLoopGroup-2-1] netty.AMQPChannelHandler.invoke - New client connection 8e4bc891 from localhost/127.0.0.1:10012 to /127.0.0.1:58781 {allowedRemoteLegalNames=O=PartyC, L=Paris, C=FR, localCert=null, remoteAddress=localhost/127.0.0.1:10012, remoteCert=null, serverMode=false}
[INFO ] 2019-08-29T07:17:50,184Z [nioEventLoopGroup-2-1] netty.LoggingTrustManagerWrapper.checkServerTrusted - Check Server Certpath:
  C=FR,L=Paris,O=PartyC[B1DF7DFEFF42CE7184F82B8B9C2142F3FB495920] issued by C=FR,L=Paris,O=PartyC[EC0F39B77E851E5478A726918CA49247155C763F]
  C=FR,L=Paris,O=PartyC[EC0F39B77E851E5478A726918CA49247155C763F] issued by C=US,L=New York,OU=Corda,O=R3 HoldCo LLC,CN=Corda Doorman CA[EBEE2E30152940AE19981ED86FE37D7F07A2C213]
  C=US,L=New York,OU=Corda,O=R3 HoldCo LLC,CN=Corda Doorman CA[EBEE2E30152940AE19981ED86FE37D7F07A2C213] issued by CN=Corda Node Root CA,O=R3,OU=corda,L=London,C=UK[7CAEA9DFB948012B13890B9AE645851C39170773]
  CN=Corda Node Root CA,O=R3,OU=corda,L=London,C=UK[7CAEA9DFB948012B13890B9AE645851C39170773] issued by CN=Corda Node Root CA,O=R3,OU=corda,L=London,C=UK[null]
[INFO ] 2019-08-29T07:17:50,443Z [nioEventLoopGroup-2-1] netty.AMQPChannelHandler.invoke - Handshake completed with subject: O=PartyC, L=Paris, C=FR {allowedRemoteLegalNames=O=PartyC, L=Paris, C=FR, localCert=O=PartyA, L=London, C=GB, remoteAddress=localhost/127.0.0.1:10012, remoteCert=O=PartyC, L=Paris, C=FR, serverMode=false}
[INFO ] 2019-08-29T07:17:51,497Z [nioEventLoopGroup-2-1] bridging.AMQPBridgeManager$AMQPBridge.invoke - Bridge Connected {legalNames=O=PartyC, L=Paris, C=FR, maxMessageSize=10485760, queueName=internal.peers.DLFoif1e2HgEqXQJ7v5dAU96Gf1SmNDoj1WvjsF1BwbPbi, targets=localhost:10012}
[INFO ] 2019-08-29T07:17:51,530Z [nioEventLoopGroup-2-1] engine.ConnectionStateMachine.invoke - Connection local open org.apache.qpid.proton.engine.impl.ConnectionImpl@f6d159c {localLegalName=O=PartyA, L=London, C=GB, remoteLegalName=O=PartyC, L=Paris, C=FR, serverMode=false}
[INFO ] 2019-08-29T07:18:02,996Z [Node thread-1] corda.flow.notariseAndRecord - No need to notarise this transaction. {actor_id=user1, actor_owning_identity=O=PartyA, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=21efbfaa-4691-49c7-8e65-72822658adc2, invocation_id=8f8d3bab-f355-43bd-b59d-6c51023d4482, invocation_timestamp=2019-08-29T07:17:38.230Z, origin=user1, session_id=5c00b042-b9a8-4065-ad02-64ddb549de12, session_timestamp=2019-08-29T07:16:26.527Z, thread-id=150, tx_id=342BF3F8208ECFDDA4B8A66251565023A6CD86F448BDAEE36C10D3FBD4ABC659}
[INFO ] 2019-08-29T07:18:02,997Z [Node thread-1] corda.flow.notariseAndRecord - Recording transaction locally. {actor_id=user1, actor_owning_identity=O=PartyA, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=21efbfaa-4691-49c7-8e65-72822658adc2, invocation_id=8f8d3bab-f355-43bd-b59d-6c51023d4482, invocation_timestamp=2019-08-29T07:17:38.230Z, origin=user1, session_id=5c00b042-b9a8-4065-ad02-64ddb549de12, session_timestamp=2019-08-29T07:16:26.527Z, thread-id=150, tx_id=342BF3F8208ECFDDA4B8A66251565023A6CD86F448BDAEE36C10D3FBD4ABC659}
[INFO ] 2019-08-29T07:18:03,029Z [Node thread-1] corda.flow.notariseAndRecord - Recorded transaction locally successfully. {actor_id=user1, actor_owning_identity=O=PartyA, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=21efbfaa-4691-49c7-8e65-72822658adc2, invocation_id=8f8d3bab-f355-43bd-b59d-6c51023d4482, invocation_timestamp=2019-08-29T07:17:38.230Z, origin=user1, session_id=5c00b042-b9a8-4065-ad02-64ddb549de12, session_timestamp=2019-08-29T07:16:26.527Z, thread-id=150, tx_id=342BF3F8208ECFDDA4B8A66251565023A6CD86F448BDAEE36C10D3FBD4ABC659}
[INFO ] 2019-08-29T07:18:03,030Z [Node thread-1] corda.flow.call - All parties received the transaction successfully. {actor_id=user1, actor_owning_identity=O=PartyA, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=21efbfaa-4691-49c7-8e65-72822658adc2, invocation_id=8f8d3bab-f355-43bd-b59d-6c51023d4482, invocation_timestamp=2019-08-29T07:17:38.230Z, origin=user1, session_id=5c00b042-b9a8-4065-ad02-64ddb549de12, session_timestamp=2019-08-29T07:16:26.527Z, thread-id=150, tx_id=342BF3F8208ECFDDA4B8A66251565023A6CD86F448BDAEE36C10D3FBD4ABC659}
